year,state,industry,count,last_update
2023,Uttar Pradesh,Safety,13,2025-07-31 19:45:40.053
2023,Uttar Pradesh,Robotics,9,2025-07-31 19:45:40.343
2023,Uttar Pradesh,Biotechnology,12,2025-07-31 19:45:40.922
2023,Uttar Pradesh,Waste Management,31,2025-07-31 19:45:41.215
2023,Uttar Pradesh,Others,30,2025-07-31 19:45:41.503
2023,Uttar Pradesh,Toys and Games,15,2025-07-31 19:45:41.791
2023,Ladakh,Construction,2,2025-07-31 19:45:44.548
2023,Ladakh,Agriculture,1,2025-07-31 19:45:44.799
2023,Ladakh,Food & Beverages,1,2025-07-31 19:45:46.782
2023,Ladakh,Healthcare & Lifesciences,1,2025-07-31 19:45:48.265
2023,Maharashtra,Analytics,22,2025-07-31 19:45:55.911
2023,Maharashtra,Advertising,55,2025-07-31 19:45:56.228
2023,Maharashtra,Architecture Interior Design,48,2025-07-31 19:45:56.552
2023,Maharashtra,AR VR (Augmented + Virtual Reality),20,2025-07-31 19:45:56.872
2023,Maharashtra,Automotive,145,2025-07-31 19:45:57.192
2023,Maharashtra,Art & Photography,18,2025-07-31 19:45:57.509
2023,Maharashtra,Animation,5,2025-07-31 19:45:57.826
2023,Maharashtra,Chemicals,109,2025-07-31 19:45:58.143
2023,Maharashtra,Computer Vision,8,2025-07-31 19:45:58.457
2023,Maharashtra,Telecommunication & Networking,65,2025-07-31 19:45:58.774
2023,Maharashtra,Construction,311,2025-07-31 19:45:59.093
2023,Maharashtra,Agriculture,480,2025-07-31 19:45:59.412
2023,Maharashtra,Aeronautics Aerospace & Defence,62,2025-07-31 19:45:59.731
2023,Maharashtra,AI,69,2025-07-31 19:46:00.050
2023,Maharashtra,Green Technology,125,2025-07-31 19:46:00.368
2023,Maharashtra,Events,25,2025-07-31 19:46:00.685
2023,Maharashtra,Fashion,122,2025-07-31 19:46:01.002
2023,Maharashtra,Finance Technology,208,2025-07-31 19:46:01.321
2023,Maharashtra,Enterprise Software,75,2025-07-31 19:46:01.640
2023,Maharashtra,Food & Beverages,373,2025-07-31 19:46:01.959
2023,Maharashtra,Design,49,2025-07-31 19:46:02.278
2023,Maharashtra,Dating Matrimonial,3,2025-07-31 19:46:02.596
2023,Maharashtra,Education,237,2025-07-31 19:46:02.913
2023,Maharashtra,Renewable Energy,177,2025-07-31 19:46:03.231
2023,Maharashtra,Technology Hardware,208,2025-07-31 19:46:03.548
2023,Maharashtra,Healthcare & Lifesciences,575,2025-07-31 19:46:03.865
2023,Maharashtra,Internet of Things,44,2025-07-31 19:46:04.181
2023,Maharashtra,IT Services,519,2025-07-31 19:46:04.496
2023,Maharashtra,Human Resources,116,2025-07-31 19:46:04.813
2023,Maharashtra,Marketing,120,2025-07-31 19:46:05.130
2023,Maharashtra,Nanotechnology,4,2025-07-31 19:46:05.450
2023,Maharashtra,Non- Renewable Energy,58,2025-07-31 19:46:05.777
2023,Maharashtra,Pets & Animals,23,2025-07-31 19:46:06.093
2023,Maharashtra,Media & Entertainment,116,2025-07-31 19:46:06.407
2023,Maharashtra,Retail,85,2025-07-31 19:46:06.724
2023,Maharashtra,House-Hold Services,46,2025-07-31 19:46:07.060
2023,Maharashtra,Professional & Commercial Services,298,2025-07-31 19:46:07.376
2023,Maharashtra,Sports,34,2025-07-31 19:46:07.701
2023,Maharashtra,Social Impact,32,2025-07-31 19:46:08.024
2023,Maharashtra,Social Network,21,2025-07-31 19:46:08.336
2023,Maharashtra,Textiles & Apparel,98,2025-07-31 19:46:08.629
2023,Maharashtra,Indic Language Startups,20,2025-07-31 19:46:08.949
2023,Maharashtra,Transportation & Storage,95,2025-07-31 19:46:09.278
2023,Maharashtra,Logistics,54,2025-07-31 19:46:09.599
2023,Maharashtra,Travel & Tourism,82,2025-07-31 19:46:09.923
2023,Maharashtra,Security Solutions,53,2025-07-31 19:46:10.244
2023,Maharashtra,Airport Operations,2,2025-07-31 19:46:10.565
2023,Maharashtra,Real Estate,74,2025-07-31 19:46:10.890
2023,Maharashtra,Other Specialty Retailers,48,2025-07-31 19:46:11.212
2023,Maharashtra,Safety,16,2025-07-31 19:46:11.533
2023,Maharashtra,Robotics,16,2025-07-31 19:46:11.855
2023,Maharashtra,Biotechnology,16,2025-07-31 19:46:12.501
2023,Maharashtra,Waste Management,66,2025-07-31 19:46:12.823
2023,Maharashtra,Others,37,2025-07-31 19:46:13.144
2023,Maharashtra,Toys and Games,29,2025-07-31 19:46:13.467
2023,Dadra and Nagar Haveli and Daman and Diu,Green Technology,1,2025-07-31 19:46:17.182
2023,Dadra and Nagar Haveli and Daman and Diu,Finance Technology,1,2025-07-31 19:46:17.938
2023,Dadra and Nagar Haveli and Daman and Diu,Food & Beverages,2,2025-07-31 19:46:18.437
2023,Dadra and Nagar Haveli and Daman and Diu,Technology Hardware,1,2025-07-31 19:46:19.675
2023,Dadra and Nagar Haveli and Daman and Diu,Healthcare & Lifesciences,4,2025-07-31 19:46:19.923
2023,Dadra and Nagar Haveli and Daman and Diu,Professional & Commercial Services,1,2025-07-31 19:46:22.634
2023,Dadra and Nagar Haveli and Daman and Diu,Travel & Tourism,1,2025-07-31 19:46:24.617
2023,Puducherry,Automotive,3,2025-07-31 19:46:28.617
2023,Puducherry,Chemicals,4,2025-07-31 19:46:29.343
2023,Puducherry,Agriculture,4,2025-07-31 19:46:30.321
2023,Puducherry,Aeronautics Aerospace & Defence,1,2025-07-31 19:46:30.566
2023,Puducherry,Food & Beverages,2,2025-07-31 19:46:32.278
2023,Puducherry,Education,2,2025-07-31 19:46:33.009
2023,Puducherry,Renewable Energy,1,2025-07-31 19:46:33.253
2023,Puducherry,Technology Hardware,1,2025-07-31 19:46:33.496
2023,Puducherry,Healthcare & Lifesciences,4,2025-07-31 19:46:33.738
2023,Puducherry,IT Services,7,2025-07-31 19:46:34.227
2023,Puducherry,Human Resources,1,2025-07-31 19:46:34.466
2023,Puducherry,Marketing,1,2025-07-31 19:46:34.714
2023,Puducherry,Non- Renewable Energy,1,2025-07-31 19:46:35.188
2023,Puducherry,Pets & Animals,1,2025-07-31 19:46:35.433
2023,Puducherry,House-Hold Services,1,2025-07-31 19:46:36.165
2023,Puducherry,Professional & Commercial Services,2,2025-07-31 19:46:36.408
2023,Puducherry,Social Impact,1,2025-07-31 19:46:36.899
2023,Puducherry,Transportation & Storage,1,2025-07-31 19:46:37.873
2023,Puducherry,Real Estate,1,2025-07-31 19:46:39.098
2023,Puducherry,Biotechnology,1,2025-07-31 19:46:40.311
2023,Puducherry,Waste Management,2,2025-07-31 19:46:40.553
2023,Puducherry,Toys and Games,1,2025-07-31 19:46:41.047
2023,Meghalaya,AR VR (Augmented + Virtual Reality),1,2025-07-31 19:46:42.019
2023,Meghalaya,Telecommunication & Networking,1,2025-07-31 19:46:43.483
2023,Meghalaya,Construction,1,2025-07-31 19:46:43.728
2023,Meghalaya,Agriculture,5,2025-07-31 19:46:43.971
2023,Meghalaya,Enterprise Software,1,2025-07-31 19:46:45.688
2023,Meghalaya,Food & Beverages,1,2025-07-31 19:46:45.934
2023,Meghalaya,Education,1,2025-07-31 19:46:46.663
2023,Meghalaya,Healthcare & Lifesciences,1,2025-07-31 19:46:47.394
2023,Meghalaya,IT Services,1,2025-07-31 19:46:47.880
2023,Meghalaya,Retail,1,2025-07-31 19:46:49.595
2023,Meghalaya,Professional & Commercial Services,1,2025-07-31 19:46:50.088
2023,Meghalaya,Social Impact,1,2025-07-31 19:46:50.570
2023,Meghalaya,Textiles & Apparel,1,2025-07-31 19:46:51.064
2023,Meghalaya,Travel & Tourism,1,2025-07-31 19:46:52.050
2023,Odisha,Analytics,4,2025-07-31 19:46:55.026
2023,Odisha,Advertising,6,2025-07-31 19:46:55.278
2023,Odisha,Architecture Interior Design,5,2025-07-31 19:46:55.528
2023,Odisha,AR VR (Augmented + Virtual Reality),4,2025-07-31 19:46:55.770
2023,Odisha,Automotive,16,2025-07-31 19:46:56.025
2023,Odisha,Art & Photography,4,2025-07-31 19:46:56.274
2023,Odisha,Animation,1,2025-07-31 19:46:56.525
2023,Odisha,Chemicals,7,2025-07-31 19:46:56.777
2023,Odisha,Telecommunication & Networking,4,2025-07-31 19:46:57.279
2023,Odisha,Construction,58,2025-07-31 19:46:57.530
2023,Odisha,Agriculture,50,2025-07-31 19:46:57.782
2023,Odisha,Aeronautics Aerospace & Defence,5,2025-07-31 19:46:58.034
2023,Odisha,AI,6,2025-07-31 19:46:58.284
2023,Odisha,Green Technology,11,2025-07-31 19:46:58.534
2023,Odisha,Events,2,2025-07-31 19:46:58.785
2023,Odisha,Fashion,11,2025-07-31 19:46:59.037
2023,Odisha,Finance Technology,5,2025-07-31 19:46:59.281
2023,Odisha,Enterprise Software,6,2025-07-31 19:46:59.528
2023,Odisha,Food & Beverages,50,2025-07-31 19:46:59.782
2023,Odisha,Design,2,2025-07-31 19:47:00.034
2023,Odisha,Education,36,2025-07-31 19:47:00.535
2023,Odisha,Renewable Energy,18,2025-07-31 19:47:00.786
2023,Odisha,Technology Hardware,14,2025-07-31 19:47:01.036
2023,Odisha,Healthcare & Lifesciences,50,2025-07-31 19:47:01.287
2023,Odisha,Internet of Things,5,2025-07-31 19:47:01.537
2023,Odisha,IT Services,78,2025-07-31 19:47:01.787
2023,Odisha,Human Resources,17,2025-07-31 19:47:02.031
2023,Odisha,Marketing,15,2025-07-31 19:47:02.284
2023,Odisha,Nanotechnology,1,2025-07-31 19:47:02.537
2023,Odisha,Non- Renewable Energy,10,2025-07-31 19:47:02.788
2023,Odisha,Pets & Animals,1,2025-07-31 19:47:03.036
2023,Odisha,Media & Entertainment,7,2025-07-31 19:47:03.290
2023,Odisha,Retail,9,2025-07-31 19:47:03.539
2023,Odisha,House-Hold Services,5,2025-07-31 19:47:03.786
2023,Odisha,Professional & Commercial Services,25,2025-07-31 19:47:04.035
2023,Odisha,Sports,3,2025-07-31 19:47:04.285
2023,Odisha,Social Impact,5,2025-07-31 19:47:04.530
2023,Odisha,Social Network,4,2025-07-31 19:47:04.782
2023,Odisha,Textiles & Apparel,13,2025-07-31 19:47:05.031
2023,Odisha,Indic Language Startups,1,2025-07-31 19:47:05.284
2023,Odisha,Transportation & Storage,6,2025-07-31 19:47:05.531
2023,Odisha,Logistics,2,2025-07-31 19:47:05.779
2023,Odisha,Travel & Tourism,8,2025-07-31 19:47:06.029
2023,Odisha,Security Solutions,1,2025-07-31 19:47:06.276
2023,Odisha,Real Estate,6,2025-07-31 19:47:06.796
2023,Odisha,Other Specialty Retailers,4,2025-07-31 19:47:07.042
2023,Odisha,Safety,1,2025-07-31 19:47:07.292
2023,Odisha,Robotics,3,2025-07-31 19:47:07.540
2023,Odisha,Biotechnology,6,2025-07-31 19:47:08.050
2023,Odisha,Waste Management,3,2025-07-31 19:47:08.303
2023,Odisha,Others,5,2025-07-31 19:47:08.557
2023,Odisha,Toys and Games,1,2025-07-31 19:47:08.812
2023,Punjab,Analytics,1,2025-07-31 19:47:09.062
2023,Punjab,Advertising,2,2025-07-31 19:47:09.314
2023,Punjab,Architecture Interior Design,2,2025-07-31 19:47:09.566
2023,Punjab,AR VR (Augmented + Virtual Reality),2,2025-07-31 19:47:09.818
2023,Punjab,Automotive,15,2025-07-31 19:47:10.070
2023,Punjab,Art & Photography,1,2025-07-31 19:47:10.322
2023,Punjab,Chemicals,5,2025-07-31 19:47:10.819
2023,Punjab,Computer Vision,3,2025-07-31 19:47:11.073
2023,Punjab,Telecommunication & Networking,5,2025-07-31 19:47:11.324
2023,Punjab,Construction,22,2025-07-31 19:47:11.576
2023,Punjab,Agriculture,29,2025-07-31 19:47:11.828
2023,Punjab,Aeronautics Aerospace & Defence,4,2025-07-31 19:47:12.080
2023,Punjab,AI,10,2025-07-31 19:47:12.332
2023,Punjab,Green Technology,9,2025-07-31 19:47:12.585
2023,Punjab,Events,4,2025-07-31 19:47:12.836
2023,Punjab,Fashion,9,2025-07-31 19:47:13.088
2023,Punjab,Finance Technology,10,2025-07-31 19:47:13.340
2023,Punjab,Enterprise Software,3,2025-07-31 19:47:13.592
2023,Punjab,Food & Beverages,24,2025-07-31 19:47:13.842
2023,Punjab,Design,1,2025-07-31 19:47:14.093
2023,Punjab,Education,28,2025-07-31 19:47:14.597
2023,Punjab,Renewable Energy,20,2025-07-31 19:47:14.849
2023,Punjab,Technology Hardware,15,2025-07-31 19:47:15.101
2023,Punjab,Healthcare & Lifesciences,34,2025-07-31 19:47:15.353
2023,Punjab,Internet of Things,2,2025-07-31 19:47:15.604
2023,Punjab,IT Services,46,2025-07-31 19:47:15.856
2023,Punjab,Human Resources,12,2025-07-31 19:47:16.110
2023,Punjab,Marketing,10,2025-07-31 19:47:16.363
2023,Punjab,Nanotechnology,1,2025-07-31 19:47:16.614
2023,Punjab,Non- Renewable Energy,3,2025-07-31 19:47:16.865
2023,Punjab,Pets & Animals,1,2025-07-31 19:47:17.111
2023,Punjab,Media & Entertainment,5,2025-07-31 19:47:17.363
2023,Punjab,Retail,8,2025-07-31 19:47:17.610
2023,Punjab,House-Hold Services,6,2025-07-31 19:47:17.863
2023,Punjab,Professional & Commercial Services,20,2025-07-31 19:47:18.115
2023,Punjab,Sports,3,2025-07-31 19:47:18.366
2023,Punjab,Social Impact,4,2025-07-31 19:47:18.616
2023,Punjab,Textiles & Apparel,9,2025-07-31 19:47:19.118
2023,Punjab,Indic Language Startups,1,2025-07-31 19:47:19.368
2023,Punjab,Transportation & Storage,2,2025-07-31 19:47:19.617
2023,Punjab,Logistics,5,2025-07-31 19:47:19.869
2023,Punjab,Travel & Tourism,17,2025-07-31 19:47:20.120
2023,Punjab,Security Solutions,3,2025-07-31 19:47:20.372
2023,Punjab,Real Estate,4,2025-07-31 19:47:20.872
2023,Punjab,Other Specialty Retailers,6,2025-07-31 19:47:21.122
2023,Punjab,Robotics,2,2025-07-31 19:47:21.625
2023,Punjab,Biotechnology,4,2025-07-31 19:47:22.127
2023,Punjab,Waste Management,8,2025-07-31 19:47:22.379
2023,Punjab,Others,3,2025-07-31 19:47:22.627
2022,Assam,Analytics,2,2025-07-31 19:47:23.129
2022,Assam,Advertising,1,2025-07-31 19:47:23.380
2022,Assam,Architecture Interior Design,1,2025-07-31 19:47:23.630
2022,Assam,Automotive,7,2025-07-31 19:47:24.130
2022,Assam,Chemicals,5,2025-07-31 19:47:24.882
2022,Assam,Telecommunication & Networking,3,2025-07-31 19:47:25.384
2022,Assam,Construction,41,2025-07-31 19:47:25.634
2022,Assam,Agriculture,29,2025-07-31 19:47:25.885
2022,Assam,Aeronautics Aerospace & Defence,2,2025-07-31 19:47:26.138
2022,Assam,Green Technology,4,2025-07-31 19:47:26.639
2022,Assam,Fashion,1,2025-07-31 19:47:27.136
2022,Assam,Finance Technology,5,2025-07-31 19:47:27.388
2022,Assam,Enterprise Software,2,2025-07-31 19:47:27.639
2022,Assam,Food & Beverages,18,2025-07-31 19:47:27.890
2022,Assam,Design,1,2025-07-31 19:47:28.142
2022,Assam,Education,21,2025-07-31 19:47:28.645
2022,Assam,Renewable Energy,2,2025-07-31 19:47:28.897
2022,Assam,Technology Hardware,4,2025-07-31 19:47:29.149
2022,Assam,Healthcare & Lifesciences,28,2025-07-31 19:47:29.402
2022,Assam,IT Services,14,2025-07-31 19:47:29.906
2022,Assam,Marketing,5,2025-07-31 19:47:30.410
2022,Assam,Nanotechnology,1,2025-07-31 19:47:30.662
2022,Assam,Non- Renewable Energy,15,2025-07-31 19:47:30.915
2022,Assam,Pets & Animals,3,2025-07-31 19:47:31.167
2022,Assam,Media & Entertainment,4,2025-07-31 19:47:31.419
2022,Assam,Retail,10,2025-07-31 19:47:31.671
2022,Assam,Professional & Commercial Services,12,2025-07-31 19:47:32.173
2022,Assam,Social Impact,2,2025-07-31 19:47:32.667
2022,Assam,Social Network,2,2025-07-31 19:47:32.910
2022,Assam,Textiles & Apparel,2,2025-07-31 19:47:33.148
2022,Assam,Indic Language Startups,1,2025-07-31 19:47:33.394
2022,Assam,Transportation & Storage,4,2025-07-31 19:47:33.640
2022,Assam,Logistics,1,2025-07-31 19:47:33.884
2022,Assam,Travel & Tourism,6,2025-07-31 19:47:34.128
2022,Assam,Security Solutions,2,2025-07-31 19:47:34.372
2022,Assam,Real Estate,2,2025-07-31 19:47:34.853
2022,Assam,Other Specialty Retailers,1,2025-07-31 19:47:35.101
2022,Assam,Robotics,1,2025-07-31 19:47:35.587
2022,Assam,Biotechnology,2,2025-07-31 19:47:36.077
2022,Assam,Waste Management,4,2025-07-31 19:47:36.319
2022,Assam,Others,13,2025-07-31 19:47:36.562
2022,Assam,Toys and Games,1,2025-07-31 19:47:36.808
2022,Chandigarh,Architecture Interior Design,1,2025-07-31 19:47:37.543
2022,Chandigarh,Automotive,2,2025-07-31 19:47:38.033
2022,Chandigarh,Chemicals,1,2025-07-31 19:47:38.771
2022,Chandigarh,Telecommunication & Networking,2,2025-07-31 19:47:39.262
2022,Chandigarh,Construction,2,2025-07-31 19:47:39.506
2022,Chandigarh,Agriculture,1,2025-07-31 19:47:39.750
2022,Chandigarh,Aeronautics Aerospace & Defence,1,2025-07-31 19:47:39.992
2022,Chandigarh,AI,1,2025-07-31 19:47:40.237
2022,Chandigarh,Green Technology,2,2025-07-31 19:47:40.484
2022,Chandigarh,Fashion,5,2025-07-31 19:47:40.964
2022,Chandigarh,Finance Technology,2,2025-07-31 19:47:41.208
2022,Chandigarh,Enterprise Software,3,2025-07-31 19:47:41.451
2022,Chandigarh,Food & Beverages,1,2025-07-31 19:47:41.689
2022,Chandigarh,Design,1,2025-07-31 19:47:41.930
2022,Chandigarh,Education,9,2025-07-31 19:47:42.411
2022,Chandigarh,Renewable Energy,2,2025-07-31 19:47:42.649
2022,Chandigarh,Healthcare & Lifesciences,13,2025-07-31 19:47:43.124
2022,Chandigarh,IT Services,7,2025-07-31 19:47:43.601
2022,Chandigarh,Human Resources,1,2025-07-31 19:47:43.841
2022,Chandigarh,Marketing,1,2025-07-31 19:47:44.078
2022,Chandigarh,Non- Renewable Energy,1,2025-07-31 19:47:44.562
2022,Chandigarh,Media & Entertainment,2,2025-07-31 19:47:45.049
2022,Chandigarh,Retail,1,2025-07-31 19:47:45.295
2022,Chandigarh,House-Hold Services,1,2025-07-31 19:47:45.540
2022,Chandigarh,Professional & Commercial Services,5,2025-07-31 19:47:45.784
2022,Chandigarh,Sports,2,2025-07-31 19:47:46.031
2022,Chandigarh,Textiles & Apparel,2,2025-07-31 19:47:46.765
2022,Chandigarh,Logistics,1,2025-07-31 19:47:47.500
2022,Chandigarh,Travel & Tourism,3,2025-07-31 19:47:47.743
2022,Chandigarh,Security Solutions,1,2025-07-31 19:47:47.987
2022,Chandigarh,Real Estate,1,2025-07-31 19:47:48.481
2022,Chandigarh,Waste Management,1,2025-07-31 19:47:49.948
2022,Chandigarh,Others,2,2025-07-31 19:47:50.194
2022,Goa,Architecture Interior Design,1,2025-07-31 19:47:51.173
2022,Goa,Automotive,4,2025-07-31 19:47:51.662
2022,Goa,Art & Photography,1,2025-07-31 19:47:51.906
2022,Goa,Construction,4,2025-07-31 19:47:53.128
2022,Goa,Agriculture,3,2025-07-31 19:47:53.376
2022,Goa,Green Technology,3,2025-07-31 19:47:54.152
2022,Goa,Events,1,2025-07-31 19:47:54.393
2022,Goa,Fashion,2,2025-07-31 19:47:54.641
2022,Goa,Finance Technology,4,2025-07-31 19:47:54.894
2022,Goa,Enterprise Software,1,2025-07-31 19:47:55.142
2022,Goa,Food & Beverages,11,2025-07-31 19:47:55.392
2022,Goa,Design,2,2025-07-31 19:47:55.635
2022,Goa,Education,6,2025-07-31 19:47:56.122
2022,Goa,Technology Hardware,2,2025-07-31 19:47:56.616
2022,Goa,Healthcare & Lifesciences,8,2025-07-31 19:47:56.865
2022,Goa,Internet of Things,2,2025-07-31 19:47:57.111
2022,Goa,IT Services,10,2025-07-31 19:47:57.361
2022,Goa,Human Resources,2,2025-07-31 19:47:57.610
2022,Goa,Marketing,1,2025-07-31 19:47:57.858
2022,Goa,Non- Renewable Energy,2,2025-07-31 19:47:58.354
2022,Goa,Media & Entertainment,1,2025-07-31 19:47:58.846
2022,Goa,Retail,5,2025-07-31 19:47:59.089
2022,Goa,Professional & Commercial Services,8,2025-07-31 19:47:59.585
2022,Goa,Sports,1,2025-07-31 19:47:59.838
2022,Goa,Transportation & Storage,2,2025-07-31 19:48:01.073
2022,Goa,Logistics,1,2025-07-31 19:48:01.335
2022,Goa,Travel & Tourism,11,2025-07-31 19:48:01.597
2022,Goa,Robotics,1,2025-07-31 19:48:03.082
2022,Goa,Biotechnology,1,2025-07-31 19:48:03.574
2022,Goa,Waste Management,2,2025-07-31 19:48:03.819
2022,Goa,Others,4,2025-07-31 19:48:04.067
2022,Delhi,Analytics,8,2025-07-31 19:48:04.605
2022,Delhi,Advertising,17,2025-07-31 19:48:04.888
2022,Delhi,Architecture Interior Design,17,2025-07-31 19:48:05.181
2022,Delhi,AR VR (Augmented + Virtual Reality),9,2025-07-31 19:48:05.455
2022,Delhi,Automotive,69,2025-07-31 19:48:05.741
2022,Delhi,Art & Photography,10,2025-07-31 19:48:06.027
2022,Delhi,Chemicals,24,2025-07-31 19:48:06.596
2022,Delhi,Computer Vision,3,2025-07-31 19:48:06.877
2022,Delhi,Telecommunication & Networking,26,2025-07-31 19:48:07.166
2022,Delhi,Construction,106,2025-07-31 19:48:07.449
2022,Delhi,Agriculture,64,2025-07-31 19:48:07.732
2022,Delhi,Aeronautics Aerospace & Defence,41,2025-07-31 19:48:08.016
2022,Delhi,AI,22,2025-07-31 19:48:08.300
2022,Delhi,Green Technology,44,2025-07-31 19:48:08.585
2022,Delhi,Events,11,2025-07-31 19:48:08.871
2022,Delhi,Fashion,54,2025-07-31 19:48:09.158
2022,Delhi,Finance Technology,97,2025-07-31 19:48:09.442
2022,Delhi,Enterprise Software,18,2025-07-31 19:48:09.734
2022,Delhi,Food & Beverages,122,2025-07-31 19:48:10.023
2022,Delhi,Design,8,2025-07-31 19:48:10.312
2022,Delhi,Dating Matrimonial,6,2025-07-31 19:48:10.600
2022,Delhi,Education,177,2025-07-31 19:48:10.889
2022,Delhi,Renewable Energy,39,2025-07-31 19:48:11.177
2022,Delhi,Technology Hardware,75,2025-07-31 19:48:11.464
2022,Delhi,Healthcare & Lifesciences,302,2025-07-31 19:48:11.743
2022,Delhi,Internet of Things,16,2025-07-31 19:48:12.021
2022,Delhi,IT Services,225,2025-07-31 19:48:12.298
2022,Delhi,Human Resources,101,2025-07-31 19:48:12.581
2022,Delhi,Marketing,45,2025-07-31 19:48:12.869
2022,Delhi,Nanotechnology,5,2025-07-31 19:48:13.157
2022,Delhi,Non- Renewable Energy,13,2025-07-31 19:48:13.441
2022,Delhi,Pets & Animals,11,2025-07-31 19:48:13.727
2022,Delhi,Media & Entertainment,35,2025-07-31 19:48:14.015
2022,Delhi,Retail,65,2025-07-31 19:48:14.303
2022,Delhi,House-Hold Services,20,2025-07-31 19:48:14.590
2022,Delhi,Professional & Commercial Services,161,2025-07-31 19:48:14.878
2022,Delhi,Sports,8,2025-07-31 19:48:15.167
2022,Delhi,Social Impact,11,2025-07-31 19:48:15.454
2022,Delhi,Social Network,12,2025-07-31 19:48:15.741
2022,Delhi,Textiles & Apparel,49,2025-07-31 19:48:16.029
2022,Delhi,Indic Language Startups,10,2025-07-31 19:48:16.316
2022,Delhi,Transportation & Storage,35,2025-07-31 19:48:16.603
2022,Delhi,Logistics,24,2025-07-31 19:48:16.891
2022,Delhi,Travel & Tourism,39,2025-07-31 19:48:17.179
2022,Delhi,Security Solutions,68,2025-07-31 19:48:17.466
2022,Delhi,Airport Operations,2,2025-07-31 19:48:17.754
2022,Delhi,Real Estate,25,2025-07-31 19:48:18.043
2022,Delhi,Other Specialty Retailers,21,2025-07-31 19:48:18.332
2022,Delhi,Safety,13,2025-07-31 19:48:18.620
2022,Delhi,Robotics,6,2025-07-31 19:48:18.908
2022,Delhi,Biotechnology,9,2025-07-31 19:48:19.479
2022,Delhi,Waste Management,34,2025-07-31 19:48:19.761
2022,Delhi,Others,137,2025-07-31 19:48:20.049
2022,Delhi,Toys and Games,11,2025-07-31 19:48:20.337
2022,Gujarat,Analytics,9,2025-07-31 19:48:20.618
2022,Gujarat,Advertising,8,2025-07-31 19:48:20.898
